Subdirectory,Data,Model,Dimension of Hidden Layers,Heads,Training Epochs,Learning Rate,Weight Decay,Batch Size,Optimal Threshold,MCC,Top1 Accuracy,Top2 Accuracy,Jaccard Score,Precision,Recall,ROC AUC Score
1669759157,metaQSAR.sdf,GIN,32,0,300,0.01,0.01,64,0.13616396,0.39710937511769623,0.573394495412844,0.7201834862385321,0.2854771784232365,0.31970260223048325,0.7272727272727273,0.8470957512908963
1669759270,metaQSAR.sdf,GIN,32,0,300,0.01,0.001,8,0.13271493,0.35768714088494685,0.5091743119266054,0.7385321100917431,0.25323741007194245,0.2773837667454689,0.7441860465116279,0.841509134059381
1669759862,metaQSAR.sdf,GIN,32,0,300,0.01,0.001,16,0.11041321,0.38325118246787404,0.6100917431192661,0.7568807339449541,0.27107061503416857,0.29725228975853457,0.7547568710359408,0.8470439310811142
1669760189,metaQSAR.sdf,GIN,32,0,300,0.01,0.001,32,0.0937477,0.38566719626408724,0.591743119266055,0.7477064220183486,0.27005150846210446,0.2928970470869912,0.7758985200845666,0.8518911137807377
1669760372,metaQSAR.sdf,GIN,32,0,300,0.01,0.001,64,0.08534555,0.3739770671593741,0.6055045871559633,0.7477064220183486,0.2605932203389831,0.28125,0.7801268498942917,0.8509145021348432
1669760484,metaQSAR.sdf,GIN,32,0,300,0.01,0.0001,8,0.11182374,0.34135167199782535,0.5229357798165137,0.7431192660550459,0.23645634161886553,0.25289706884798907,0.7843551797040169,0.841866892815377
1669761080,metaQSAR.sdf,GIN,32,0,300,0.01,0.0001,16,0.13194573,0.3977685129315942,0.591743119266055,0.7568807339449541,0.2867956265769554,0.3226111636707663,0.7209302325581395,0.8488349670817099
1669761401,metaQSAR.sdf,GIN,32,0,300,0.01,0.0001,32,0.06539918,0.39230500794043527,0.591743119266055,0.7385321100917431,0.27123483226266953,0.290519877675841,0.8033826638477801,0.8520206643051933
1669761582,metaQSAR.sdf,GIN,32,0,300,0.01,0.0001,64,0.10437032,0.40878429306349395,0.6422018348623854,0.7798165137614679,0.2903225806451613,0.3194321206743567,0.7610993657505285,0.8664625581544829
1669761693,metaQSAR.sdf,GIN,32,0,300,0.01,1e-05,8,0.11007639,0.3537605684771765,0.555045871559633,0.7431192660550459,0.2420785804816223,0.2568930733019502,0.8076109936575053,0.8426337322659034
1669762284,metaQSAR.sdf,GIN,32,0,300,0.01,1e-05,16,0.14271042,0.3761915005659074,0.5642201834862385,0.7155963302752294,0.2697160883280757,0.3007915567282322,0.7230443974630021,0.8428230753401075
1669762604,metaQSAR.sdf,GIN,32,0,300,0.01,1e-05,32,0.0850142,0.3737315959799626,0.5871559633027523,0.7522935779816514,0.26040931545518703,0.28103579588728106,0.7801268498942917,0.8466343521153359
1669762787,metaQSAR.sdf,GIN,32,0,300,0.01,1e-05,64,0.13548915,0.4208508799921721,0.6009174311926605,0.7431192660550459,0.2977346278317152,0.3253757736516357,0.7780126849894292,0.8508611871113173
1669762899,metaQSAR.sdf,GIN,32,0,300,0.001,0.01,8,0.106121786,0.3824342873099998,0.591743119266055,0.7568807339449541,0.2608987256874581,0.27647476901208246,0.8224101479915433,0.8586479210379587
1669763510,metaQSAR.sdf,GIN,32,0,300,0.001,0.01,16,0.08114876,0.39115729911970765,0.5779816513761468,0.7614678899082569,0.2709677419354839,0.2907692307692308,0.7991543340380549,0.8609212836065271
1669763825,metaQSAR.sdf,GIN,32,0,300,0.001,0.01,32,0.085408166,0.39690931662301887,0.5825688073394495,0.7614678899082569,0.2744956772334294,0.29398148148148145,0.8054968287526427,0.8649057096404025
1669764008,metaQSAR.sdf,GIN,32,0,300,0.001,0.01,64,0.07989239,0.37269352466347305,0.5596330275229358,0.7339449541284404,0.2542706964520368,0.2694986072423398,0.8181818181818182,0.8552669014852966
1669764119,metaQSAR.sdf,GIN,32,0,300,0.001,0.001,8,0.10233912,0.4077095356770852,0.6100917431192661,0.7522935779816514,0.2897497982243745,0.3191111111111111,0.758985200845666,0.86615163689579
1669764736,metaQSAR.sdf,GIN,32,0,300,0.001,0.001,16,0.10895103,0.40683358177101675,0.5963302752293578,0.7522935779816514,0.28786677240285485,0.315377932232841,0.7674418604651163,0.8566939503392978
1669765062,metaQSAR.sdf,GIN,32,0,300,0.001,0.001,32,0.09513936,0.41078082251991166,0.6009174311926605,0.7798165137614679,0.2895357985837923,0.3156089193825043,0.7780126849894292,0.8632018711081901
1669765245,metaQSAR.sdf,GIN,32,0,300,0.001,0.001,64,0.1052875,0.3929286676679408,0.5688073394495413,0.7477064220183486,0.2797147385103011,0.30910683012259194,0.7463002114164905,0.8555942656951706
1669765358,metaQSAR.sdf,GIN,32,0,300,0.001,0.0001,8,0.075452775,0.3935511234848906,0.6146788990825688,0.7660550458715596,0.27586206896551724,0.2994304312449146,0.7780126849894292,0.8610677753534114
1669765973,metaQSAR.sdf,GIN,32,0,300,0.001,0.0001,16,0.053308535,0.38506064667863577,0.6330275229357798,0.7660550458715596,0.260327868852459,0.27398205659075225,0.8393234672304439,0.8671456880353613
1669766290,metaQSAR.sdf,GIN,32,0,300,0.001,0.0001,32,0.07367464,0.3842652927158509,0.6192660550458715,0.7889908256880734,0.26476719944405835,0.2828507795100223,0.8054968287526427,0.8533809448119749
1669766469,metaQSAR.sdf,GIN,32,0,300,0.001,0.0001,64,0.11507047,0.4068457387837643,0.573394495412844,0.7614678899082569,0.2927241962774958,0.32796208530805687,0.7315010570824524,0.8568907674822205
1669766581,metaQSAR.sdf,GIN,32,0,300,0.001,1e-05,8,0.10020712,0.4181780640617417,0.6009174311926605,0.7798165137614679,0.3011216566005177,0.33719806763285026,0.7378435517970402,0.859226164821153
1669767176,metaQSAR.sdf,GIN,32,0,300,0.001,1e-05,16,0.081166625,0.4207408977218823,0.6146788990825688,0.7660550458715596,0.29513343799058084,0.31945624468988953,0.7949260042283298,0.8576262158441288
1669767506,metaQSAR.sdf,GIN,32,0,300,0.001,1e-05,32,0.10610247,0.41821196326012394,0.6146788990825688,0.7568807339449541,0.2991596638655462,0.3317800559179869,0.7526427061310782,0.858578412198876
1669767691,metaQSAR.sdf,GIN,32,0,300,0.001,1e-05,64,0.10551926,0.41393030043767526,0.5871559633027523,0.7568807339449541,0.29623430962343095,0.32899628252788105,0.7484143763213531,0.8537681015715972
1669767807,metaQSAR.sdf,GIN,32,0,300,0.0001,0.01,8,0.08342615,0.3364102446259956,0.5275229357798165,0.7064220183486238,0.22780373831775702,0.23941068139963168,0.8245243128964059,0.8385349529806336
1669768427,metaQSAR.sdf,GIN,32,0,300,0.0001,0.01,16,0.08289602,0.326017823866458,0.5,0.6972477064220184,0.22572815533980584,0.24046541693600518,0.7864693446088795,0.8299208396468452
1669768752,metaQSAR.sdf,GIN,32,0,300,0.0001,0.01,32,0.08188104,0.317248848915938,0.5,0.6559633027522935,0.21967020023557127,0.23341677096370464,0.7885835095137421,0.8228379138578701
1669768934,metaQSAR.sdf,GIN,32,0,300,0.0001,0.01,64,0.09178739,0.30613651683076337,0.48623853211009177,0.6559633027522935,0.21918678526048285,0.23858921161825727,0.7293868921775899,0.8108430301070436
1669769044,metaQSAR.sdf,GIN,32,0,300,0.0001,0.001,8,0.092767954,0.3497715648941133,0.5321100917431193,0.7201834862385321,0.24292297564186965,0.2607773851590106,0.7801268498942917,0.8420273361572026
1669769647,metaQSAR.sdf,GIN,32,0,300,0.0001,0.001,16,0.08624739,0.3355909260878908,0.5,0.6972477064220184,0.23220973782771537,0.24783477681545638,0.7864693446088795,0.8325561962770169
1669769960,metaQSAR.sdf,GIN,32,0,300,0.0001,0.001,32,0.088569924,0.3227902423907887,0.5,0.6559633027522935,0.22588674548848786,0.24248496993987975,0.7674418604651163,0.8240068582054562
1669770141,metaQSAR.sdf,GIN,32,0,300,0.0001,0.001,64,0.088613614,0.30459253960198196,0.47706422018348627,0.6697247706422018,0.21680049413218036,0.23446893787575152,0.7420718816067653,0.8118031988017572
1669770257,metaQSAR.sdf,GIN,32,0,300,0.0001,0.0001,8,0.08935679,0.34810760376899264,0.536697247706422,0.7064220183486238,0.23951715374841168,0.2550744248985115,0.7970401691331924,0.8420811494519763
1669770866,metaQSAR.sdf,GIN,32,0,300,0.0001,0.0001,16,0.08602042,0.33726287404131294,0.4954128440366973,0.7018348623853211,0.2336272040302267,0.2496635262449529,0.7843551797040169,0.8341950104113778
1669771183,metaQSAR.sdf,GIN,32,0,300,0.0001,0.0001,32,0.08192146,0.31674784456510235,0.4954128440366973,0.6651376146788991,0.21959858323494688,0.2335216572504708,0.7864693446088795,0.8241254467624577
1669771372,metaQSAR.sdf,GIN,32,0,300,0.0001,0.0001,64,0.089513905,0.3086989982672569,0.4724770642201835,0.6697247706422018,0.2197112366603892,0.23809523809523808,0.7399577167019028,0.8119133167475444
1669771481,metaQSAR.sdf,GIN,32,0,300,0.0001,1e-05,8,0.08623407,0.3483413717358979,0.5412844036697247,0.7110091743119266,0.2391167192429022,0.25419181757209924,0.8012684989429175,0.8417976331119182
1669772068,metaQSAR.sdf,GIN,32,0,300,0.0001,1e-05,16,0.088794634,0.33894434297042975,0.5,0.7018348623853211,0.235595390524968,0.2525737817433082,0.7780126849894292,0.8341392040316122
1669772389,metaQSAR.sdf,GIN,32,0,300,0.0001,1e-05,32,0.08119404,0.3192351443664189,0.5,0.6605504587155964,0.22097156398104265,0.23488664987405541,0.7885835095137421,0.8239440760282202
1669772579,metaQSAR.sdf,GIN,32,0,300,0.0001,1e-05,64,0.08954553,0.3082787102824294,0.4724770642201835,0.6651376146788991,0.219435736677116,0.23777173913043478,0.7399577167019028,0.812004998657159
1669772691,metaQSAR.sdf,GIN,32,0,300,1e-05,0.01,8,0.119463086,0.2727435754402548,0.41743119266055045,0.6055045871559633,0.2056451612903226,0.23164269492808479,0.6469344608879493,0.7727128228610836
1669773296,metaQSAR.sdf,GIN,32,0,300,1e-05,0.01,16,0.12556529,0.26241530891505055,0.41284403669724773,0.6238532110091743,0.19909208819714655,0.22311046511627908,0.6490486257928119,0.758757989156621
1669773622,metaQSAR.sdf,GIN,32,0,300,1e-05,0.01,32,0.12541194,0.2390809618268732,0.3302752293577982,0.5229357798165137,0.1846793349168646,0.20433639947437582,0.6575052854122622,0.743543525737454
1669773807,metaQSAR.sdf,GIN,32,0,300,1e-05,0.01,64,0.11387074,0.21360262495035368,0.2889908256880734,0.5045871559633027,0.16930379746835442,0.18405963302752293,0.678646934460888,0.7276860432728648
1669773917,metaQSAR.sdf,GIN,32,0,300,1e-05,0.001,8,0.10237515,0.2658066227595294,0.43119266055045874,0.6146788990825688,0.19758308157099697,0.21669980119284293,0.6913319238900634,0.7743122735668597
1669774530,metaQSAR.sdf,GIN,32,0,300,1e-05,0.001,16,0.1269978,0.26442365111988186,0.41284403669724773,0.6146788990825688,0.20065789473684212,0.22559171597633135,0.6448202959830867,0.759848455782662
1669774868,metaQSAR.sdf,GIN,32,0,300,1e-05,0.001,32,0.12676443,0.24070550322943135,0.3394495412844037,0.5321100917431193,0.18592057761732853,0.20627503337783712,0.653276955602537,0.7439072637484248
1669775049,metaQSAR.sdf,GIN,32,0,300,1e-05,0.001,64,0.1124166,0.21285291829450143,0.2889908256880734,0.5045871559633027,0.1684867394695788,0.1826381059751973,0.6849894291754757,0.7277891854211812
1669775163,metaQSAR.sdf,GIN,32,0,300,1e-05,0.0001,8,0.104399495,0.2675676661496731,0.43577981651376146,0.6284403669724771,0.19902020820575628,0.21885521885521886,0.6871035940803383,0.7748249946809544
1669775775,metaQSAR.sdf,GIN,32,0,300,1e-05,0.0001,16,0.12680718,0.2648540774293418,0.41743119266055045,0.6100917431192661,0.20092226613965744,0.22592592592592592,0.6448202959830867,0.7601244980540016
1669776098,metaQSAR.sdf,GIN,32,0,300,1e-05,0.0001,32,0.12681554,0.24090057984115834,0.3348623853211009,0.5275229357798165,0.1860325105358218,0.20641282565130262,0.653276955602537,0.7439152360883913
1669776287,metaQSAR.sdf,GIN,32,0,300,1e-05,0.0001,64,0.112374544,0.2126829924914954,0.2889908256880734,0.5045871559633027,0.1683991683991684,0.18253521126760563,0.6849894291754757,0.7277239118877057
1669776398,metaQSAR.sdf,GIN,32,0,300,1e-05,1e-05,8,0.10500055,0.26745712673087185,0.43577981651376146,0.6284403669724771,0.19913952059004303,0.21921515561569688,0.6849894291754757,0.7748947526556612
1669777003,metaQSAR.sdf,GIN,32,0,300,1e-05,1e-05,16,0.12665085,0.26442365111988186,0.41743119266055045,0.6100917431192661,0.20065789473684212,0.22559171597633135,0.6448202959830867,0.7601349617502078
1669777326,metaQSAR.sdf,GIN,32,0,300,1e-05,1e-05,32,0.12686455,0.24109578386770325,0.3348623853211009,0.5275229357798165,0.186144578313253,0.20655080213903743,0.653276955602537,0.7438828484572775
1669777513,metaQSAR.sdf,GIN,32,0,300,1e-05,1e-05,64,0.11237962,0.2126829924914954,0.2889908256880734,0.5045871559633027,0.1683991683991684,0.18253521126760563,0.6849894291754757,0.7277303894139284
1669777625,metaQSAR.sdf,GIN,64,0,300,0.01,0.01,8,0.06573314,0.3156827760542389,0.5275229357798165,0.7155963302752294,0.22215346534653466,0.23901464713715045,0.758985200845666,0.8194581399833278
1669778222,metaQSAR.sdf,GIN,64,0,300,0.01,0.01,16,0.07901149,0.33428790468242536,0.5458715596330275,0.7201834862385321,0.2389937106918239,0.2630769230769231,0.7230443974630021,0.8263168437107457
1669778553,metaQSAR.sdf,GIN,64,0,300,0.01,0.01,32,0.10291014,0.3862836211958114,0.5596330275229358,0.7201834862385321,0.27697262479871176,0.3090745732255166,0.7272727272727273,0.8459711530843739
1669778740,metaQSAR.sdf,GIN,64,0,300,0.01,0.01,64,0.07758612,0.36583363685152503,0.5963302752293578,0.7568807339449541,0.2589875275128393,0.2839903459372486,0.7463002114164905,0.8422959043598237
1669778851,metaQSAR.sdf,GIN,64,0,300,0.01,0.001,8,0.08269577,0.3558896557969773,0.5458715596330275,0.7477064220183486,0.24813559322033898,0.2675438596491228,0.773784355179704,0.8417537852421025
1669779454,metaQSAR.sdf,GIN,64,0,300,0.01,0.001,16,0.07514863,0.3359267987948361,0.5596330275229358,0.7201834862385321,0.23587385019710908,0.2549715909090909,0.758985200845666,0.8245360222707316
1669779786,metaQSAR.sdf,GIN,64,0,300,0.01,0.001,32,0.049384136,0.3659078141936593,0.6100917431192661,0.7522935779816514,0.246875,0.259526938239159,0.8350951374207188,0.855259925687826
1669779970,metaQSAR.sdf,GIN,64,0,300,0.01,0.001,64,0.03729754,0.36545773135937565,0.6146788990825688,0.7431192660550459,0.25340599455040874,0.2721287490855889,0.7864693446088795,0.8532469098462884
1669780085,metaQSAR.sdf,GIN,64,0,300,0.01,0.0001,8,0.09854171,0.35907414230420676,0.591743119266055,0.7247706422018348,0.25210084033613445,0.2737642585551331,0.7610993657505285,0.8446940838759922
1669780673,metaQSAR.sdf,GIN,64,0,300,0.01,0.0001,16,0.086905666,0.38303173722391876,0.5642201834862385,0.7385321100917431,0.26714801444043323,0.28861154446177845,0.7822410147991543,0.8522658137591625
1669780996,metaQSAR.sdf,GIN,64,0,300,0.01,0.0001,32,0.0895423,0.4020989946482828,0.5963302752293578,0.7568807339449541,0.2958139534883721,0.3456521739130435,0.6723044397463002,0.8307793610069862
1669781179,metaQSAR.sdf,GIN,64,0,300,0.01,0.0001,64,0.07793644,0.40582029793816277,0.6100917431192661,0.7477064220183486,0.2937608318890815,0.3323529411764706,0.7167019027484144,0.8461585030735863
1669781290,metaQSAR.sdf,GIN,64,0,300,0.01,1e-05,8,0.09732289,0.34425694184616223,0.6009174311926605,0.7568807339449541,0.2414486921529175,0.2612481857764877,0.7610993657505285,0.8398414201926416
1669781889,metaQSAR.sdf,GIN,64,0,300,0.01,1e-05,16,0.07404629,0.36790406264623116,0.6284403669724771,0.7293577981651376,0.25664335664335663,0.277190332326284,0.7758985200845666,0.8465989748567345
1669782213,metaQSAR.sdf,GIN,64,0,300,0.01,1e-05,32,0.08181026,0.4078048228476293,0.6284403669724771,0.7614678899082569,0.29457364341085274,0.3320388349514563,0.7230443974630021,0.8487071605066222
1669782394,metaQSAR.sdf,GIN,64,0,300,0.01,1e-05,64,0.035027288,0.37648099781683303,0.5963302752293578,0.7752293577981652,0.2592087312414734,0.2767662053896577,0.8033826638477801,0.8519872801315835
1669782506,metaQSAR.sdf,GIN,64,0,300,0.001,0.01,8,0.06501479,0.3650371143319938,0.5871559633027523,0.7477064220183486,0.2539573296627667,0.27353595255744995,0.7801268498942917,0.8491590925284724
1669783111,metaQSAR.sdf,GIN,64,0,300,0.001,0.01,16,0.07621133,0.38949869542964527,0.6055045871559633,0.7339449541284404,0.27389014296463504,0.2983606557377049,0.7695560253699789,0.8571697993810475
1669783446,metaQSAR.sdf,GIN,64,0,300,0.001,0.01,32,0.06961504,0.3990034921885545,0.5871559633027523,0.7431192660550459,0.2776957163958641,0.29912490055688146,0.7949260042283298,0.8510281079793656
1669783633,metaQSAR.sdf,GIN,64,0,300,0.001,0.01,64,0.07629969,0.37471479816056524,0.5871559633027523,0.7477064220183486,0.2611464968152866,0.28189457601222306,0.7801268498942917,0.8498536826480525
1669783745,metaQSAR.sdf,GIN,64,0,300,0.001,0.001,8,0.06639886,0.40955002887682024,0.6284403669724771,0.7706422018348624,0.28945281522601113,0.3165654813529922,0.7716701902748414,0.8658541689607906
1669784354,metaQSAR.sdf,GIN,64,0,300,0.001,0.001,16,0.028178962,0.3717295947783535,0.6330275229357798,0.7889908256880734,0.2544731610337972,0.2704225352112676,0.8118393234672304,0.8587822051392693
1669784673,metaQSAR.sdf,GIN,64,0,300,0.001,0.001,32,0.05192921,0.42238596691056907,0.6146788990825688,0.7568807339449541,0.2999178307313065,0.3291253381424707,0.7716701902748414,0.8606676635413434
1669784860,metaQSAR.sdf,GIN,64,0,300,0.001,0.001,64,0.069164716,0.3863960252682122,0.591743119266055,0.7752293577981652,0.2694262890341322,0.2909803921568627,0.7843551797040169,0.8486737763330126
1669784974,metaQSAR.sdf,GIN,64,0,300,0.001,0.0001,8,0.022308307,0.3943840160378979,0.6238532110091743,0.7798165137614679,0.27253218884120173,0.29173047473200614,0.8054968287526427,0.8660973253297685
1669785595,metaQSAR.sdf,GIN,64,0,300,0.001,0.0001,16,0.04000402,0.4133345336276908,0.6284403669724771,0.7660550458715596,0.29743589743589743,0.33301435406698565,0.7357293868921776,0.8553521058686885
1669785903,metaQSAR.sdf,GIN,64,0,300,0.001,0.0001,32,0.028856726,0.38640317762194254,0.6467889908256881,0.7935779816513762,0.26515151515151514,0.28225806451612906,0.813953488372093,0.8619392517659977
1669786083,metaQSAR.sdf,GIN,64,0,300,0.001,0.0001,64,0.069665544,0.40976965123887443,0.5825688073394495,0.7431192660550459,0.2922824302134647,0.32334241598546776,0.7526427061310782,0.8599800492192338
1669786193,metaQSAR.sdf,GIN,64,0,300,0.001,1e-05,8,0.051191017,0.4156599550994488,0.6330275229357798,0.7431192660550459,0.299057412167952,0.3346116970278044,0.7378435517970402,0.8614041084457474
1669786802,metaQSAR.sdf,GIN,64,0,300,0.001,1e-05,16,0.047109332,0.41270189821997183,0.6376146788990825,0.7844036697247706,0.292,0.31961471103327493,0.7716701902748414,0.8558409099628838
1669787121,metaQSAR.sdf,GIN,64,0,300,0.001,1e-05,32,0.03795802,0.3865194549747776,0.6100917431192661,0.7431192660550459,0.2724528301886792,0.29760923330585326,0.7632135306553911,0.8580656910847813
1669787301,metaQSAR.sdf,GIN,64,0,300,0.001,1e-05,64,0.078504495,0.401620529498545,0.6146788990825688,0.7798165137614679,0.2845849802371542,0.3125,0.7610993657505285,0.8587567933056262
1669787408,metaQSAR.sdf,GIN,64,0,300,0.0001,0.01,8,0.11159447,0.35007850865945234,0.5596330275229358,0.7110091743119266,0.25246398786959817,0.2824427480916031,0.7040169133192389,0.8351746116847597
1669788009,metaQSAR.sdf,GIN,64,0,300,0.0001,0.01,16,0.0814936,0.33112962773502413,0.536697247706422,0.7018348623853211,0.2310126582278481,0.24796195652173914,0.7716701902748414,0.8337032166896952
1669788336,metaQSAR.sdf,GIN,64,0,300,0.0001,0.01,32,0.081956625,0.32443351126070796,0.536697247706422,0.6834862385321101,0.22724419334588827,0.24426450742240216,0.7653276955602537,0.8243725893014187
1669788520,metaQSAR.sdf,GIN,64,0,300,0.0001,0.01,64,0.09624155,0.318621166295051,0.5275229357798165,0.6834862385321101,0.23093072078376486,0.25660964230171074,0.6976744186046512,0.8144183754463887
1669788633,metaQSAR.sdf,GIN,64,0,300,0.0001,0.001,8,0.06646479,0.3426821343828463,0.5321100917431193,0.7110091743119266,0.23177237700059278,0.24361370716510902,0.8266384778012685,0.8450291712902087
1669789247,metaQSAR.sdf,GIN,64,0,300,0.0001,0.001,16,0.06979654,0.33802734980038557,0.536697247706422,0.7064220183486238,0.23086196503918022,0.24410452517527087,0.8097251585623678,0.838228017891924
1669789560,metaQSAR.sdf,GIN,64,0,300,0.0001,0.001,32,0.09104603,0.3333070014615903,0.5412844036697247,0.6880733944954128,0.23482849604221637,0.2544674767691208,0.7526427061310782,0.8267827273275372
1669789744,metaQSAR.sdf,GIN,64,0,300,0.0001,0.001,64,0.073291585,0.29938697444947143,0.518348623853211,0.6743119266055045,0.2118343195266272,0.2273015873015873,0.7568710359408034,0.8142845896163262
1669789860,metaQSAR.sdf,GIN,64,0,300,0.0001,0.0001,8,0.0968452,0.36968881508011014,0.5458715596330275,0.7155963302752294,0.26186943620178044,0.28745928338762217,0.7463002114164905,0.8451240919629347
1669790463,metaQSAR.sdf,GIN,64,0,300,0.0001,0.0001,16,0.064139076,0.3315678511547102,0.555045871559633,0.7155963302752294,0.2231638418079096,0.233451536643026,0.8350951374207188,0.8385145238594696
1669790790,metaQSAR.sdf,GIN,64,0,300,0.0001,0.0001,32,0.09025492,0.3373660006515161,0.5504587155963303,0.6834862385321101,0.2376502002670227,0.25778421433743665,0.7526427061310782,0.8258474721952187
1669790973,metaQSAR.sdf,GIN,64,0,300,0.0001,0.0001,64,0.070256956,0.29690504943810764,0.5045871559633027,0.6743119266055045,0.20910138248847926,0.22324723247232472,0.7674418604651163,0.8138705262093167
1669791088,metaQSAR.sdf,GIN,64,0,300,0.0001,1e-05,8,0.08266552,0.35760982348127596,0.5412844036697247,0.7018348623853211,0.2496580027359781,0.2695716395864106,0.7716701902748414,0.8449402298724574
1669791700,metaQSAR.sdf,GIN,64,0,300,0.0001,1e-05,16,0.0800798,0.34506037733851297,0.5458715596330275,0.7155963302752294,0.23904639175257733,0.2558620689655172,0.7843551797040169,0.8381283636423429
1669792030,metaQSAR.sdf,GIN,64,0,300,0.0001,1e-05,32,0.08971968,0.3372971816257622,0.5321100917431193,0.6880733944954128,0.2370860927152318,0.25663082437275986,0.7568710359408034,0.8259795140759136
1669792215,metaQSAR.sdf,GIN,64,0,300,0.0001,1e-05,64,0.09602704,0.3190943960125112,0.5045871559633027,0.6697247706422018,0.2312543798177996,0.2570093457943925,0.6976744186046512,0.8139562288639565
1669792329,metaQSAR.sdf,GIN,64,0,300,1e-05,0.01,8,0.09121136,0.26220035438265266,0.44036697247706424,0.6284403669724771,0.19160684704583103,0.2059347181008902,0.733615221987315,0.7760083888947298
1669792936,metaQSAR.sdf,GIN,64,0,300,1e-05,0.01,16,0.122034945,0.2654475300210656,0.42201834862385323,0.5963302752293578,0.20025756600128783,0.22358015815959742,0.6575052854122622,0.7637152898020318
1669793266,metaQSAR.sdf,GIN,64,0,300,1e-05,0.01,32,0.121832214,0.25198805947574243,0.37155963302752293,0.573394495412844,0.192,0.21311475409836064,0.6596194503171248,0.749099748422847
1669793455,metaQSAR.sdf,GIN,64,0,300,1e-05,0.01,64,0.12074938,0.22978879789734247,0.3119266055045872,0.518348623853211,0.17945758799769188,0.19796308084022915,0.6575052854122622,0.7331660304573282
1669793566,metaQSAR.sdf,GIN,64,0,300,1e-05,0.001,8,0.09084234,0.27104679155903816,0.4541284403669725,0.6422018348623854,0.1963984243106359,0.21113127646702964,0.7378435517970402,0.7796163710008127
1669794174,metaQSAR.sdf,GIN,64,0,300,1e-05,0.001,16,0.12203742,0.2644605817487851,0.42201834862385323,0.6238532110091743,0.2,0.22375090514120202,0.653276955602537,0.7658187418750645
1669794493,metaQSAR.sdf,GIN,64,0,300,1e-05,0.001,32,0.1184184,0.25448673717668624,0.3761467889908257,0.5688073394495413,0.19228450874020495,0.21196013289036544,0.6744186046511628,0.7503334680326608
1669794678,metaQSAR.sdf,GIN,64,0,300,1e-05,0.001,64,0.123346515,0.23224472509431598,0.3119266055045872,0.5091743119266054,0.18112543962485345,0.20038910505836577,0.653276955602537,0.7336697826889607
1669794792,metaQSAR.sdf,GIN,64,0,300,1e-05,0.0001,8,0.08736875,0.2679531517043269,0.44954128440366975,0.6422018348623854,0.1935483870967742,0.20701754385964913,0.7484143763213531,0.7806492872977205
1669795422,metaQSAR.sdf,GIN,64,0,300,1e-05,0.0001,16,0.11969559,0.26188723188580504,0.41743119266055045,0.6330275229357798,0.1980891719745223,0.22088068181818182,0.6575052854122622,0.7664620100561104
1669795748,metaQSAR.sdf,GIN,64,0,300,1e-05,0.0001,32,0.11867448,0.25395671122747177,0.38073394495412843,0.5688073394495413,0.19214501510574017,0.212,0.6723044397463002,0.7504346170959855
1669795933,metaQSAR.sdf,GIN,64,0,300,1e-05,0.0001,64,0.12095614,0.23091168498527667,0.3119266055045872,0.5137614678899083,0.1800810654313839,0.1987220447284345,0.6575052854122622,0.7336961910650996
1669796044,metaQSAR.sdf,GIN,64,0,300,1e-05,1e-05,8,0.08627552,0.26602842528434023,0.44954128440366975,0.6422018348623854,0.19201725997842503,0.204951065054692,0.7526427061310782,0.7808147133520251
1669796677,metaQSAR.sdf,GIN,64,0,300,1e-05,1e-05,16,0.12422518,0.2646387810048125,0.41743119266055045,0.6330275229357798,0.20078999341672152,0.22575869726128794,0.6448202959830867,0.7665193112496194
1669796995,metaQSAR.sdf,GIN,64,0,300,1e-05,1e-05,32,0.11882917,0.2545488569327634,0.38073394495412843,0.5688073394495413,0.19249394673123488,0.2124248496993988,0.6723044397463002,0.7504067139061028
1669797179,metaQSAR.sdf,GIN,64,0,300,1e-05,1e-05,64,0.12096878,0.23091168498527667,0.3119266055045872,0.5137614678899083,0.1800810654313839,0.1987220447284345,0.6575052854122622,0.7337166201862637
