Subdirectory,Data,Model,Dimension of Hidden Layers,Heads,Training Epochs,Learning Rate,Weight Decay,Batch Size,Optimal Threshold,MCC,Top1 Accuracy,Top2 Accuracy,Jaccard Score,Precision,Recall,ROC AUC Score
1669638141,metaQSAR.sdf,GIN,8,0,300,0.01,0.0001,32,0.0700724,0.3232100908577687,0.5137614678899083,0.6834862385321101,0.2261682242990654,0.24280936454849497,0.7674418604651163,0.8169540778269794
1669638312,metaQSAR.sdf,GIN,8,0,300,0.01,0.0001,64,0.10890439,0.32073717500870974,0.518348623853211,0.6743119266055045,0.22868473231989425,0.24963924963924963,0.7315010570824524,0.8168175515050533
1669638420,metaQSAR.sdf,GIN,8,0,300,0.01,1e-05,8,0.1032094,0.35753371997723415,0.518348623853211,0.6972477064220184,0.2562170308967596,0.2847571189279732,0.718816067653277,0.8261945181193847
1669638995,metaQSAR.sdf,GIN,8,0,300,0.01,1e-05,16,0.057617225,0.310654069028649,0.5412844036697247,0.7018348623853211,0.21155943293347873,0.22184105202973128,0.8202959830866807,0.8252784464301108
1669639300,metaQSAR.sdf,GIN,8,0,300,0.01,1e-05,32,0.09250271,0.32937194704479555,0.5137614678899083,0.6834862385321101,0.2277167277167277,0.2425227568270481,0.7885835095137421,0.8219278214235709
1669639472,metaQSAR.sdf,GIN,8,0,300,0.01,1e-05,64,0.118752874,0.3030235555520272,0.5045871559633027,0.6651376146788991,0.21555419473361911,0.2328042328042328,0.7441860465116279,0.8151936855081295
1669639579,metaQSAR.sdf,GIN,8,0,300,0.001,0.01,8,0.106282175,0.1634491932196553,0.23853211009174313,0.41743119266055045,0.14627285513361463,0.15821501014198783,0.6596194503171248,0.6770699059612674
1669640146,metaQSAR.sdf,GIN,8,0,300,0.001,0.01,16,0.11148505,0.16270519176532236,0.25688073394495414,0.42660550458715596,0.14631828978622327,0.15876288659793814,0.6511627906976745,0.6761842288181156
1669640449,metaQSAR.sdf,GIN,8,0,300,0.001,0.01,32,0.11280714,0.16182864151496873,0.23394495412844038,0.41743119266055045,0.1457451810061119,0.15784114052953158,0.6553911205073996,0.6766157317188015
1669640618,metaQSAR.sdf,GIN,8,0,300,0.001,0.01,64,0.110695794,0.1629540499125597,0.25688073394495414,0.43577981651376146,0.1467051467051467,0.15960230245944532,0.6448202959830867,0.6765479668290865
1669640727,metaQSAR.sdf,GIN,8,0,300,0.001,0.001,8,0.12984543,0.31152847422206503,0.44954128440366975,0.6926605504587156,0.22762508809020437,0.2545311268715524,0.6828752642706131,0.8015512678761039
1669641274,metaQSAR.sdf,GIN,8,0,300,0.001,0.001,16,0.10181593,0.30728609968907683,0.4908256880733945,0.6743119266055045,0.21948134092346616,0.23848797250859108,0.733615221987315,0.8058296739462435
1669641578,metaQSAR.sdf,GIN,8,0,300,0.001,0.001,32,0.11097475,0.3052727716068717,0.45871559633027525,0.6559633027522935,0.2201954397394137,0.24142857142857144,0.7145877378435518,0.8024969867046283
1669641756,metaQSAR.sdf,GIN,8,0,300,0.001,0.001,64,0.13253571,0.31877027996012086,0.4908256880733945,0.6697247706422018,0.23147494707127736,0.2578616352201258,0.693446088794926,0.8030373618729816
1669641864,metaQSAR.sdf,GIN,8,0,300,0.001,0.0001,8,0.104195595,0.3375419466937067,0.5045871559633027,0.6880733944954128,0.2410400562192551,0.2652745552977572,0.7251585623678647,0.8306876790973716
1669642419,metaQSAR.sdf,GIN,8,0,300,0.001,0.0001,16,0.0727485,0.3243065614516063,0.5642201834862385,0.7293577981651376,0.22113727742676623,0.23290986085904417,0.813953488372093,0.8324445835174861
1669642724,metaQSAR.sdf,GIN,8,0,300,0.001,0.0001,32,0.12664036,0.33106207048922226,0.536697247706422,0.6743119266055045,0.23769338959212377,0.26262626262626265,0.7145877378435518,0.8297160501639561
1669642900,metaQSAR.sdf,GIN,8,0,300,0.001,0.0001,64,0.09472843,0.32381579454434023,0.5412844036697247,0.7155963302752294,0.22882999353587588,0.24789915966386555,0.7484143763213531,0.8263183385244893
1669643009,metaQSAR.sdf,GIN,8,0,300,0.001,1e-05,8,0.13538235,0.35143798498411577,0.536697247706422,0.6926605504587156,0.254871395167576,0.287598944591029,0.6913319238900634,0.834061971988187
1669643582,metaQSAR.sdf,GIN,8,0,300,0.001,1e-05,16,0.10377057,0.3454828037068026,0.5412844036697247,0.6972477064220184,0.244926522043387,0.2679938744257274,0.7399577167019028,0.8339543453986394
1669643883,metaQSAR.sdf,GIN,8,0,300,0.001,1e-05,32,0.106648244,0.33915995764896256,0.5412844036697247,0.7064220183486238,0.2360128617363344,0.2532781228433402,0.7758985200845666,0.8381916440908269
1669644050,metaQSAR.sdf,GIN,8,0,300,0.001,1e-05,64,0.094711185,0.320728791772259,0.5504587155963303,0.6926605504587156,0.22169531713100177,0.23551637279596976,0.7906976744186046,0.8267667826476042
1669644153,metaQSAR.sdf,GIN,8,0,300,0.0001,0.01,8,0.11038985,0.16432214175259022,0.25688073394495414,0.43577981651376146,0.1468498342018001,0.1591375770020534,0.6553911205073996,0.6777657417589673
1669644704,metaQSAR.sdf,GIN,8,0,300,0.0001,0.01,16,0.109674,0.16169349648400116,0.25229357798165136,0.40825688073394495,0.14614278869190225,0.15893694632621158,0.6448202959830867,0.6766932128978509
1669645003,metaQSAR.sdf,GIN,8,0,300,0.0001,0.01,32,0.10948496,0.1595862034360316,0.24770642201834864,0.43577981651376146,0.14547206165703275,0.15853018372703412,0.638477801268499,0.6731926082456916
1669645176,metaQSAR.sdf,GIN,8,0,300,0.0001,0.01,64,0.10678718,0.16380502783821602,0.25229357798165136,0.44954128440366975,0.14594843462246776,0.1572420634920635,0.6701902748414377,0.6792814828950955
1669645282,metaQSAR.sdf,GIN,8,0,300,0.0001,0.001,8,0.097705945,0.28338687860907535,0.481651376146789,0.6651376146788991,0.20299022426682,0.21803582458307597,0.7463002114164905,0.79516741664794
1669645859,metaQSAR.sdf,GIN,8,0,300,0.0001,0.001,16,0.098248914,0.2795373544638948,0.4724770642201835,0.6559633027522935,0.20150115473441108,0.21703980099502487,0.7378435517970402,0.7932276466798442
1669646180,metaQSAR.sdf,GIN,8,0,300,0.0001,0.001,32,0.09368298,0.27447809513796406,0.44954128440366975,0.6376146788990825,0.19547657512116318,0.20778477389811104,0.7674418604651163,0.7829941517903634
1669646361,metaQSAR.sdf,GIN,8,0,300,0.0001,0.001,64,0.11593444,0.2744868022727249,0.42660550458715596,0.6376146788990825,0.2032520325203252,0.22398345968297725,0.6871035940803383,0.7741383769013408
1669646473,metaQSAR.sdf,GIN,8,0,300,0.0001,0.0001,8,0.08445799,0.3036947221983368,0.5045871559633027,0.6834862385321101,0.21194715680643308,0.22541233964569335,0.7801268498942917,0.8148192346653287
1669647042,metaQSAR.sdf,GIN,8,0,300,0.0001,0.0001,16,0.08142833,0.2931179179525533,0.4954128440366973,0.6880733944954128,0.20368364030335862,0.21497998856489423,0.7949260042283298,0.810298917904331
1669647351,metaQSAR.sdf,GIN,8,0,300,0.0001,0.0001,32,0.09657051,0.29614785211100086,0.47706422018348627,0.6697247706422018,0.21115776844631073,0.2276843467011643,0.7441860465116279,0.804452701352657
1669647529,metaQSAR.sdf,GIN,8,0,300,0.0001,0.0001,64,0.12205981,0.29542088692405805,0.463302752293578,0.6559633027522935,0.21652231845436376,0.2402069475240207,0.6871035940803383,0.7907975778038097
1669647639,metaQSAR.sdf,GIN,8,0,300,0.0001,1e-05,8,0.08872194,0.30386456841227033,0.5091743119266054,0.6788990825688074,0.21445639187574672,0.23012820512820512,0.758985200845666,0.8138635504118461
1669648224,metaQSAR.sdf,GIN,8,0,300,0.0001,1e-05,16,0.12852392,0.32425105241200197,0.5,0.6743119266055045,0.2376311844077961,0.2691001697792869,0.6701902748414377,0.8091140288768118
1669648549,metaQSAR.sdf,GIN,8,0,300,0.0001,1e-05,32,0.0890878,0.2913811398688537,0.463302752293578,0.6788990825688074,0.2056657223796034,0.21933534743202418,0.7674418604651163,0.8049763844342055
1669648727,metaQSAR.sdf,GIN,8,0,300,0.0001,1e-05,64,0.12690611,0.3009536969743766,0.46788990825688076,0.6330275229357798,0.22137404580152673,0.24786324786324787,0.6744186046511628,0.7911528452035661
1669648835,metaQSAR.sdf,GIN,8,0,300,1e-05,0.01,8,0.123646766,0.1830779367549533,0.25229357798165136,0.40825688073394495,0.16,0.183206106870229,0.5581395348837209,0.6829704340789631
1669649442,metaQSAR.sdf,GIN,8,0,300,1e-05,0.01,16,0.1171196,0.17078145487044563,0.2798165137614679,0.41743119266055045,0.151673640167364,0.16772700983227298,0.6131078224101479,0.6860477573060266
1669649767,metaQSAR.sdf,GIN,8,0,300,1e-05,0.01,32,0.1081421,0.15575177402233759,0.24311926605504589,0.3944954128440367,0.1409822184589331,0.14986498649864988,0.7040169133192389,0.6673329383703241
1669649943,metaQSAR.sdf,GIN,8,0,300,1e-05,0.01,64,0.11152069,0.12451329170561133,0.2018348623853211,0.3486238532110092,0.1309834638816362,0.1415804327375353,0.6363636363636364,0.6363907921466472
1669650050,metaQSAR.sdf,GIN,8,0,300,1e-05,0.001,8,0.13315423,0.2415705311300051,0.3532110091743119,0.536697247706422,0.18719211822660098,0.20893470790378008,0.642706131078224,0.7392409535117909
1669650634,metaQSAR.sdf,GIN,8,0,300,1e-05,0.001,16,0.14555463,0.2243298578820581,0.3165137614678899,0.5137614678899083,0.1813368630046327,0.20884146341463414,0.5792811839323467,0.7247579522845486
1669650958,metaQSAR.sdf,GIN,8,0,300,1e-05,0.001,32,0.13559271,0.19745270704144838,0.3119266055045872,0.48623853211009177,0.16676885346413242,0.1902097902097902,0.5750528541226215,0.708282613472557
1669651133,metaQSAR.sdf,GIN,8,0,300,1e-05,0.001,64,0.10452285,0.15615171225714783,0.21100917431192662,0.38073394495412843,0.1406575114440283,0.1490299823633157,0.7145877378435518,0.6713709285633496
1669651246,metaQSAR.sdf,GIN,8,0,300,1e-05,0.0001,8,0.14497323,0.2642081082252913,0.37155963302752293,0.5688073394495413,0.20293911826452066,0.23274478330658105,0.6131078224101479,0.7496443588968076
1669651846,metaQSAR.sdf,GIN,8,0,300,1e-05,0.0001,16,0.14327002,0.22416401017794335,0.3211009174311927,0.5091743119266054,0.18052869116698905,0.20618556701030927,0.5919661733615222,0.7312307449304638
1669652160,metaQSAR.sdf,GIN,8,0,300,1e-05,0.0001,32,0.14311856,0.2059758287000475,0.30275229357798167,0.4908256880733945,0.17194570135746606,0.19850746268656716,0.5623678646934461,0.7121823333942885
1669652348,metaQSAR.sdf,GIN,8,0,300,1e-05,0.0001,64,0.104420476,0.16368197214684738,0.2018348623853211,0.37155963302752293,0.14333612740989102,0.1516629711751663,0.7230443974630021,0.678904789831679
1669652463,metaQSAR.sdf,GIN,8,0,300,1e-05,1e-05,8,0.13273653,0.25437386524918976,0.3761467889908257,0.5642201834862385,0.19407687460617518,0.21659634317862167,0.6511627906976745,0.7501461180434482
1669653073,metaQSAR.sdf,GIN,8,0,300,1e-05,1e-05,16,0.14372052,0.22747157419077305,0.3302752293577982,0.5091743119266054,0.18241042345276873,0.20864381520119224,0.5919661733615222,0.7313540670643204
1669653397,metaQSAR.sdf,GIN,8,0,300,1e-05,1e-05,32,0.1477343,0.21157165738186534,0.30275229357798167,0.5,0.17552118359112306,0.20470588235294118,0.5517970401691332,0.7125385973365409
1669653578,metaQSAR.sdf,GIN,8,0,300,1e-05,1e-05,64,0.10463454,0.16415347219164855,0.2018348623853211,0.37155963302752293,0.14363942712721145,0.15209634255129348,0.7209302325581395,0.6798255950978082
1669653693,metaQSAR.sdf,GIN,16,0,300,0.01,0.01,8,0.13632536,0.1635881578853743,0.25229357798165136,0.4036697247706422,0.14967105263157895,0.16810344827586207,0.5771670190274841,0.6719088123754633
1669654260,metaQSAR.sdf,GIN,16,0,300,0.01,0.01,16,0.12104857,0.15039101943364147,0.23853211009174313,0.41284403669724773,0.13970588235294118,0.14939870490286772,0.6828752642706131,0.6663772541168416
1669654552,metaQSAR.sdf,GIN,16,0,300,0.01,0.01,32,0.12683749,0.1193679092315679,0.14220183486238533,0.23394495412844038,0.13123644251626898,0.1500309981401116,0.5116279069767442,0.6210500169661359
1669654720,metaQSAR.sdf,GIN,16,0,300,0.01,0.01,64,0.13692766,0.1193679092315679,0.14220183486238533,0.22935779816513763,0.13123644251626898,0.1500309981401116,0.5116279069767442,0.6210430411686653
1669654824,metaQSAR.sdf,GIN,16,0,300,0.01,0.001,8,0.106812514,0.23955113786768306,0.3853211009174312,0.6055045871559633,0.18268690275435637,0.19926425505824646,0.6871035940803383,0.760555004412192
1669655364,metaQSAR.sdf,GIN,16,0,300,0.01,0.001,16,0.13012746,0.27113153936454676,0.44954128440366975,0.6467889908256881,0.20175438596491227,0.22283737024221453,0.6807610993657506,0.7719763779566793
1669655664,metaQSAR.sdf,GIN,16,0,300,0.01,0.001,32,0.086909615,0.27355187481289195,0.44954128440366975,0.6284403669724771,0.20248447204968945,0.2228298017771702,0.6892177589852009,0.7763504521064168
1669655831,metaQSAR.sdf,GIN,16,0,300,0.01,0.001,64,0.15040208,0.2882793586036948,0.48623853211009177,0.6513761467889908,0.20555877243775333,0.22063393412057178,0.7505285412262156,0.7923272705348792
1669655942,metaQSAR.sdf,GIN,16,0,300,0.01,0.0001,8,0.14254321,0.3224615626761158,0.47706422018348627,0.6880733944954128,0.2322045611610228,0.2564885496183206,0.7103594080338267,0.8143274409436461
1669656499,metaQSAR.sdf,GIN,16,0,300,0.01,0.0001,16,0.11079813,0.3263642814760983,0.4954128440366973,0.7110091743119266,0.2337217272104181,0.2569706103993971,0.7209302325581395,0.8223194626244246
1669656792,metaQSAR.sdf,GIN,16,0,300,0.01,0.0001,32,0.114484385,0.3462117122148093,0.4954128440366973,0.6926605504587156,0.24746743849493488,0.2733812949640288,0.7230443974630021,0.8313658262657709
1669656958,metaQSAR.sdf,GIN,16,0,300,0.01,0.0001,64,0.12439152,0.3466034689469104,0.5321100917431193,0.7247706422018348,0.24417009602194786,0.26547352721849365,0.7526427061310782,0.8305561354879246
1669657062,metaQSAR.sdf,GIN,16,0,300,0.01,1e-05,8,0.087655544,0.3239776634625071,0.5642201834862385,0.7110091743119266,0.2243667068757539,0.23892100192678228,0.7864693446088795,0.8298520782146344
1669657620,metaQSAR.sdf,GIN,16,0,300,0.01,1e-05,16,0.12942599,0.36985989869057134,0.5229357798165137,0.7155963302752294,0.2656739811912226,0.2968476357267951,0.7167019027484144,0.8388817497691758
1669657906,metaQSAR.sdf,GIN,16,0,300,0.01,1e-05,32,0.087150685,0.35007490552110804,0.5825688073394495,0.7477064220183486,0.24005053695514844,0.2550335570469799,0.8033826638477801,0.8410026413358851
1669658075,metaQSAR.sdf,GIN,16,0,300,0.01,1e-05,64,0.1302974,0.3684301237940933,0.573394495412844,0.7522935779816514,0.25530458590006844,0.27406318883174136,0.7885835095137421,0.8496757998125504
1669658176,metaQSAR.sdf,GIN,16,0,300,0.001,0.01,8,0.11615355,0.15276828915068266,0.20642201834862386,0.38990825688073394,0.14023086789226166,0.14949863263445762,0.693446088794926,0.6684410936256657
1669658728,metaQSAR.sdf,GIN,16,0,300,0.001,0.01,16,0.11447311,0.14404289547996674,0.22018348623853212,0.3853211009174312,0.13705583756345177,0.14627539503386006,0.6849894291754757,0.6654432446626429
1669659021,metaQSAR.sdf,GIN,16,0,300,0.001,0.01,32,0.118587494,0.14841250304378947,0.22477064220183487,0.4036697247706422,0.13990103463787673,0.15089762251334304,0.6575052854122622,0.6642272136821299
1669659195,metaQSAR.sdf,GIN,16,0,300,0.001,0.01,64,0.12338572,0.1193679092315679,0.14220183486238533,0.23394495412844038,0.13123644251626898,0.1500309981401116,0.5116279069767442,0.6210500169661359
1669659302,metaQSAR.sdf,GIN,16,0,300,0.001,0.001,8,0.09491258,0.2685973701739427,0.47706422018348627,0.6788990825688074,0.1930960086299892,0.2058654399079931,0.7568710359408034,0.7922276162852981
1669659856,metaQSAR.sdf,GIN,16,0,300,0.001,0.001,16,0.111416794,0.2844351822410912,0.46788990825688076,0.6880733944954128,0.20535714285714285,0.22229381443298968,0.7293868921775899,0.7955077359102594
1669660150,metaQSAR.sdf,GIN,16,0,300,0.001,0.001,32,0.13960066,0.3024986790563738,0.4724770642201835,0.6788990825688074,0.22199170124481327,0.24806800618238023,0.678646934460888,0.7993496563672339
1669660321,metaQSAR.sdf,GIN,16,0,300,0.001,0.001,64,0.12896827,0.30105947574636666,0.4908256880733945,0.6834862385321101,0.22062841530054644,0.24581430745814306,0.6828752642706131,0.8018943276302868
1669660426,metaQSAR.sdf,GIN,16,0,300,0.001,0.0001,8,0.089616224,0.34719221571023884,0.555045871559633,0.7339449541284404,0.23689080814312152,0.2506527415143603,0.8118393234672304,0.8492811689842092
1669660964,metaQSAR.sdf,GIN,16,0,300,0.001,0.0001,16,0.10009249,0.3602812606804071,0.5825688073394495,0.7385321100917431,0.24584929757343552,0.2604871447902571,0.813953488372093,0.8506698509521217
1669661262,metaQSAR.sdf,GIN,16,0,300,0.001,0.0001,32,0.09888135,0.3395705873728,0.5504587155963303,0.7064220183486238,0.23358116480793062,0.24835309617918314,0.7970401691331924,0.8400985281565609
1669661431,metaQSAR.sdf,GIN,16,0,300,0.001,0.0001,64,0.10147027,0.35129354704049237,0.5458715596330275,0.7018348623853211,0.24592391304347827,0.2659808963997061,0.7653276955602537,0.8362483862239958
1669661534,metaQSAR.sdf,GIN,16,0,300,0.001,1e-05,8,0.07740824,0.35311052346447264,0.573394495412844,0.7431192660550459,0.2369047619047619,0.24797507788161993,0.8414376321353065,0.8522977031190285
1669662097,metaQSAR.sdf,GIN,16,0,300,0.001,1e-05,16,0.12202469,0.401373269634482,0.591743119266055,0.7568807339449541,0.285829307568438,0.31583629893238435,0.7505285412262156,0.8566276802633264
1669662402,metaQSAR.sdf,GIN,16,0,300,0.001,1e-05,32,0.08139173,0.35295598965986635,0.591743119266055,0.7477064220183486,0.2403486924034869,0.25411454904542463,0.8160676532769556,0.8539679083420074
1669662573,metaQSAR.sdf,GIN,16,0,300,0.001,1e-05,64,0.08523223,0.34724050332799256,0.536697247706422,0.7247706422018348,0.24002574002574004,0.25653370013755156,0.7885835095137421,0.8440911756660268
1669662679,metaQSAR.sdf,GIN,16,0,300,0.0001,0.01,8,0.11144249,0.15034628446727635,0.24770642201834864,0.41284403669724773,0.14003511852502196,0.1501883239171375,0.6744186046511628,0.6663670395562595
1669663247,metaQSAR.sdf,GIN,16,0,300,0.0001,0.01,16,0.108656056,0.1475085633637427,0.23853211009174313,0.37155963302752293,0.1395244504262001,0.15045960328979197,0.6575052854122622,0.6639387146295928
1669663546,metaQSAR.sdf,GIN,16,0,300,0.0001,0.01,32,0.11738936,0.1193679092315679,0.14220183486238533,0.23394495412844038,0.13123644251626898,0.1500309981401116,0.5116279069767442,0.6210500169661359
1669663715,metaQSAR.sdf,GIN,16,0,300,0.0001,0.01,64,0.11477093,0.119860490827779,0.25229357798165136,0.4036697247706422,0.13105558388577257,0.1472779369627507,0.5433403805496829,0.6269570226100544
1669663818,metaQSAR.sdf,GIN,16,0,300,0.0001,0.001,8,0.09321521,0.28092796907839085,0.45871559633027525,0.6651376146788991,0.20256111757857975,0.2184557438794727,0.7357293868921776,0.7841394282536739
1669664379,metaQSAR.sdf,GIN,16,0,300,0.0001,0.001,16,0.09834211,0.2804316301378805,0.4541284403669725,0.6559633027522935,0.20475319926873858,0.22340425531914893,0.7103594080338267,0.7840721616352067
1669664678,metaQSAR.sdf,GIN,16,0,300,0.0001,0.001,32,0.092494234,0.27274791848235347,0.44954128440366975,0.6605504587155964,0.19964559952746605,0.21694480102695765,0.7145877378435518,0.7791691725558176
1669664847,metaQSAR.sdf,GIN,16,0,300,0.0001,0.001,64,0.09382179,0.2676419047094024,0.41284403669724773,0.6467889908256881,0.19831223628691982,0.21716171617161717,0.6955602536997886,0.7735349704201274
1669664954,metaQSAR.sdf,GIN,16,0,300,0.0001,0.0001,8,0.1438709,0.35249215560247377,0.5137614678899083,0.6880733944954128,0.2572347266881029,0.2933088909257562,0.6765327695560254,0.8202623497774472
1669665511,metaQSAR.sdf,GIN,16,0,300,0.0001,0.0001,16,0.13531359,0.34384446165380395,0.4954128440366973,0.6926605504587156,0.252,0.28846153846153844,0.6659619450317125,0.8166708106225451
1669665809,metaQSAR.sdf,GIN,16,0,300,0.0001,0.0001,32,0.11660672,0.3220460754416614,0.5,0.6880733944954128,0.23503649635036497,0.2641509433962264,0.6807610993657506,0.8112157370004769
1669665978,metaQSAR.sdf,GIN,16,0,300,0.0001,0.0001,64,0.1052365,0.3037793472244001,0.45871559633027525,0.6697247706422018,0.2222222222222222,0.2475171886936593,0.6849894291754757,0.801182048881406
1669666086,metaQSAR.sdf,GIN,16,0,300,0.0001,1e-05,8,0.09960735,0.33173840426919654,0.5275229357798165,0.6880733944954128,0.2319488817891374,0.24948453608247423,0.7674418604651163,0.8318282219838271
1669666631,metaQSAR.sdf,GIN,16,0,300,0.0001,1e-05,16,0.13074264,0.34146001541759646,0.5091743119266054,0.6926605504587156,0.24941360437842064,0.28355555555555556,0.6744186046511628,0.8228314363316473
1669666928,metaQSAR.sdf,GIN,16,0,300,0.0001,1e-05,32,0.08263282,0.30856611396350164,0.5,0.6834862385321101,0.2162804515745692,0.2312579415501906,0.7695560253699789,0.815313021472003
1669667096,metaQSAR.sdf,GIN,16,0,300,0.0001,1e-05,64,0.075305924,0.2896161031153449,0.48623853211009177,0.6559633027522935,0.20273224043715846,0.21469907407407407,0.7843551797040169,0.8033111619237058
1669667200,metaQSAR.sdf,GIN,16,0,300,1e-05,0.01,8,0.117015876,0.1698983051455013,0.26146788990825687,0.43119266055045874,0.15220949263502456,0.17022574740695545,0.5898520084566596,0.677167317990233
1669667750,metaQSAR.sdf,GIN,16,0,300,1e-05,0.01,16,0.12611067,0.19442125571508762,0.23853211009174313,0.3669724770642202,0.16573208722741434,0.19027181688125894,0.5623678646934461,0.6903999075208563
1669668047,metaQSAR.sdf,GIN,16,0,300,1e-05,0.01,32,0.12303666,0.17954317216245078,0.24770642201834864,0.37155963302752293,0.15691788526434194,0.17613636363636365,0.5898520084566596,0.6871016009953467
1669668217,metaQSAR.sdf,GIN,16,0,300,1e-05,0.01,64,0.10905185,0.13968818164058844,0.26146788990825687,0.42201834862385323,0.13587655379339905,0.1456132292145154,0.6701902748414377,0.660170787452932
1669668320,metaQSAR.sdf,GIN,16,0,300,1e-05,0.001,8,0.11084878,0.24239130314012133,0.3669724770642202,0.555045871559633,0.18343524180100054,0.19927536231884058,0.6976744186046512,0.7433967848549456
1669668864,metaQSAR.sdf,GIN,16,0,300,1e-05,0.001,16,0.12962407,0.2258562484793082,0.3348623853211009,0.5229357798165137,0.17954960438222764,0.20136518771331058,0.6236786469344608,0.7314940812849817
1669669157,metaQSAR.sdf,GIN,16,0,300,1e-05,0.001,32,0.102744795,0.1936243623825932,0.3440366972477064,0.518348623853211,0.15824915824915825,0.17002583979328165,0.6955602536997886,0.7203641964205191
1669669327,metaQSAR.sdf,GIN,16,0,300,1e-05,0.001,64,0.11431335,0.1882980713137778,0.28440366972477066,0.48623853211009177,0.15846711548420508,0.17346938775510204,0.6469344608879493,0.7065715500072498
1669669434,metaQSAR.sdf,GIN,16,0,300,1e-05,0.0001,8,0.11884557,0.26715376886639963,0.38990825688073394,0.5688073394495413,0.19987468671679198,0.22122052704576978,0.6744186046511628,0.758858889084322
1669669993,metaQSAR.sdf,GIN,16,0,300,1e-05,0.0001,16,0.121095024,0.24442339976715396,0.3256880733944954,0.536697247706422,0.1864406779661017,0.20488118175979447,0.6744186046511628,0.7419246424530093
1669670287,metaQSAR.sdf,GIN,16,0,300,1e-05,0.0001,32,0.10739345,0.2099179992652099,0.2798165137614679,0.518348623853211,0.16641298833079654,0.1796276013143483,0.693446088794926,0.7262863993374985
1669670454,metaQSAR.sdf,GIN,16,0,300,1e-05,0.0001,64,0.119303815,0.19348749261564735,0.26146788990825687,0.47706422018348627,0.16172506738544473,0.178359096313912,0.6342494714587738,0.7114433971336449
1669670556,metaQSAR.sdf,GIN,16,0,300,1e-05,1e-05,8,0.112342894,0.2652456644267468,0.3853211009174312,0.5825688073394495,0.1978021978021978,0.21759570181329752,0.6849894291754757,0.7609102718119485
1669671103,metaQSAR.sdf,GIN,16,0,300,1e-05,1e-05,16,0.12170207,0.24489058809093253,0.3256880733944954,0.5458715596330275,0.1872037914691943,0.20640104506858262,0.6680761099365751,0.7425838553139881
1669671401,metaQSAR.sdf,GIN,16,0,300,1e-05,1e-05,32,0.11715789,0.21159041449866808,0.2798165137614679,0.5137614678899083,0.16937229437229437,0.1854265402843602,0.6617336152219874,0.7262779287262842
1669671567,metaQSAR.sdf,GIN,16,0,300,1e-05,1e-05,64,0.11851873,0.19158500413537793,0.26146788990825687,0.48623853211009177,0.1607717041800643,0.1772002362669817,0.6342494714587738,0.7115555081644236
1669671671,metaQSAR.sdf,GIN,32,0,300,0.01,0.01,8,0.1572999,0.1193679092315679,0.14220183486238533,0.23394495412844038,0.13123644251626898,0.1500309981401116,0.5116279069767442,0.6210500169661359
1669672225,metaQSAR.sdf,GIN,32,0,300,0.01,0.01,16,0.16578121,0.1193679092315679,0.14220183486238533,0.23394495412844038,0.13123644251626898,0.1500309981401116,0.5116279069767442,0.6210500169661359
